ID,default.payment.next.month,SEX,EDUCATION,MARRIAGE,AGE,LIMIT_BAL,PAY_1,PAY_3,PAY_5,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT3,PAY_AMT5
5642,0,Female,University,0,41,80000.0,-1,2,2,66053.0,68193.0,70545.0,3000.0,3000.0,3000.0
5643,0,Female,University,1,49,360000.0,-1,-2,-2,15000.0,0.0,0.0,0.0,0.0,0.0
5644,0,Male,Graduate School,1,42,500000.0,1,0,0,9615.0,177741.0,159110.0,1054.0,4425.0,4825.0
5645,1,Female,University,1,53,60000.0,-1,-1,-1,390.0,390.0,540.0,390.0,390.0,390.0
5646,0,Female,University,0,26,160000.0,0,0,-1,8218.0,3291.0,905.0,1216.0,32.0,0.0
5647,1,Female,University,0,22,50000.0,2,0,0,47076.0,48524.0,8587.0,2617.0,350.0,313.0
5648,0,Male,High School,1,33,50000.0,0,0,0,19374.0,20090.0,19601.0,1346.0,1261.0,606.0
5649,0,Male,Graduate School,0,36,360000.0,0,0,0,256324.0,211725.0,19272.0,12009.0,2116.0,18718.0
5650,0,Female,University,0,38,30000.0,1,-2,2,0.0,0.0,89.0,0.0,239.0,500.0
5651,0,Female,University,0,27,20000.0,-1,-1,0,226.0,4294.0,1583.0,0.0,0.0,150.0
5652,1,Female,Graduate School,1,32,360000.0,0,0,-1,37736.0,19783.0,1262.0,1174.0,396.0,9.0
5653,0,Female,Graduate School,0,28,50000.0,0,0,0,6608.0,6260.0,4762.0,2000.0,500.0,2000.0
5654,0,Female,Graduate School,1,43,460000.0,-2,-2,-2,7677.0,4032.0,12972.0,21958.0,23862.0,11167.0
5655,0,Male,University,0,24,20000.0,-1,2,0,19318.0,20905.0,19409.0,0.0,0.0,1035.0
5656,0,Male,University,1,39,330000.0,1,-1,0,-208.0,125755.0,132598.0,416.0,5000.0,6000.0
5657,0,Female,High School,1,29,200000.0,1,-1,-1,0.0,1000.0,749.0,0.0,34614.0,0.0
5658,1,Female,University,1,38,50000.0,2,2,0,50965.0,50603.0,37353.0,1101.0,39.0,0.0
5659,0,Female,University,1,24,50000.0,0,0,0,7052.0,7358.0,2881.0,2003.0,2900.0,400.0
5660,0,Male,University,0,24,50000.0,1,-1,-1,-22.0,-639.0,-205.0,3000.0,3000.0,2000.0
5661,0,Female,University,1,42,270000.0,-1,2,-1,1138.0,5794.0,3681.0,11921.0,20218.0,3204.0
5662,0,Female,University,1,33,200000.0,-1,-1,0,7770.0,200.0,15845.0,5846.0,15845.0,0.0
5663,0,Female,University,0,28,300000.0,0,0,0,199801.0,94524.0,78939.0,5017.0,3500.0,3000.0
5664,0,Female,Graduate School,0,26,50000.0,1,-2,-1,-1.0,-1.0,349.0,0.0,0.0,351.0
5665,1,Female,High School,1,55,250000.0,0,0,0,296963.0,178151.0,155516.0,8000.0,9700.0,4500.0
5666,0,Male,Graduate School,0,33,400000.0,0,0,-2,201800.0,0.0,0.0,9150.0,0.0,91057.0
5667,0,Female,Graduate School,0,27,360000.0,0,0,0,119138.0,96679.0,71682.0,20006.0,20200.0,0.0
5668,1,Female,University,1,29,120000.0,0,0,0,122842.0,123291.0,121403.0,6500.0,4603.0,9000.0
5669,1,Female,University,1,49,50000.0,2,0,0,19169.0,21207.0,22233.0,1341.0,774.0,805.0
5670,0,Female,University,1,40,340000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
5671,0,Male,University,0,29,180000.0,0,0,0,98535.0,98905.0,59889.0,3977.0,1611.0,7080.0
5672,0,Female,Graduate School,0,23,50000.0,1,0,0,-1971.0,45397.0,28355.0,53267.0,3039.0,7000.0
5673,0,Male,University,0,37,150000.0,-1,0,0,111880.0,102490.0,104153.0,4000.0,3700.0,3800.0
5674,1,Female,University,1,41,100000.0,2,2,2,97031.0,93277.0,94742.0,3500.0,7000.0,3600.0
5675,0,Female,University,0,28,200000.0,1,-1,-1,0.0,828.0,497.0,1732.0,0.0,1809.0
5676,0,Male,University,0,43,160000.0,0,-2,-2,8460.0,0.0,0.0,0.0,0.0,0.0
5677,0,Male,High School,1,55,50000.0,0,0,0,44258.0,27935.0,24147.0,2489.0,841.0,819.0
5678,0,Female,University,1,40,150000.0,0,0,0,40548.0,42405.0,44596.0,2000.0,1800.0,2000.0
5679,0,Female,High School,1,52,50000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
5680,0,Female,University,0,36,220000.0,0,0,0,126695.0,109884.0,108202.0,4000.0,3775.0,5000.0
5681,1,Female,University,1,23,30000.0,2,2,2,11851.0,13887.0,15183.0,2762.0,910.0,0.0
5682,1,Female,University,1,26,30000.0,2,0,0,25369.0,21520.0,15710.0,1700.0,700.0,0.0
5683,0,Female,High School,0,57,50000.0,0,0,0,18599.0,18835.0,18135.0,1321.0,638.0,659.0
5684,0,Female,University,0,35,160000.0,0,2,0,25590.0,28406.0,30208.0,4000.0,1200.0,1300.0
5685,0,Male,Graduate School,0,31,180000.0,-2,-2,-2,0.0,17700.0,0.0,48544.0,4270.0,19331.0
5686,0,Male,Graduate School,1,31,190000.0,0,0,0,158416.0,95406.0,48731.0,6004.0,5313.0,40000.0
5687,0,Female,Graduate School,1,39,480000.0,0,-1,0,106660.0,66270.0,82160.0,302000.0,15000.0,30042.0
5688,0,Female,Graduate School,0,32,270000.0,0,0,0,25343.0,39956.0,9456.0,20000.0,5000.0,386.0
5689,0,Male,University,0,37,200000.0,-2,-2,-2,162.0,0.0,0.0,536.0,495.0,0.0
5690,1,Male,Graduate School,0,38,80000.0,-1,-1,-1,780.0,7544.0,390.0,259.0,0.0,332.0
5691,0,Male,University,1,36,410000.0,-2,-2,-1,3827.0,28961.0,9942.0,10534.0,3483.0,2636.0
5692,1,Female,Graduate School,0,25,50000.0,-1,0,0,2823.0,2640.0,880.0,0.0,0.0,1910.0
5693,0,Female,High School,0,42,50000.0,0,0,0,2389.0,4414.0,4596.0,1064.0,312.0,168.0
5694,1,Male,Graduate School,1,39,210000.0,-2,-2,-1,980.0,650.0,0.0,0.0,3446.0,0.0
5695,0,Male,Graduate School,0,28,20000.0,0,0,0,16196.0,18339.0,19281.0,1600.0,1000.0,556.0
5696,0,Female,Graduate School,0,28,150000.0,0,0,0,109835.0,110247.0,105145.0,5500.0,3853.0,4000.0
5697,1,Female,Graduate School,0,25,130000.0,1,-1,-1,2576.0,5978.0,3641.0,0.0,2750.0,1735.0
5698,0,Female,Graduate School,0,26,200000.0,0,0,0,121830.0,93099.0,96929.0,3311.0,3400.0,3586.0
5699,0,Female,University,0,23,110000.0,0,0,0,106963.0,85914.0,72119.0,5023.0,2600.0,3000.0
5700,1,Female,Graduate School,1,30,180000.0,-1,-2,-2,2743.0,0.0,0.0,0.0,0.0,0.0
5701,0,Female,Graduate School,1,40,300000.0,-1,-1,0,10920.0,10184.0,63758.0,3939.0,115184.0,0.0
5702,0,Male,Graduate School,0,32,360000.0,-1,-1,0,27.0,0.0,617.0,185.0,617.0,0.0
5703,0,Female,University,1,30,380000.0,-2,-2,-2,3745.0,1175.0,576.0,745.0,578.0,0.0
5704,1,Female,Graduate School,0,29,360000.0,-1,-2,-2,2868.0,0.0,0.0,0.0,0.0,629.0
5705,1,Male,Graduate School,0,28,80000.0,-2,-2,-2,8598.0,-270.0,9455.0,9467.0,3967.0,5000.0
5706,0,Female,Graduate School,0,48,350000.0,-1,-1,-1,181212.0,154505.0,26963.0,6046.0,19751.0,55613.0
5707,0,Female,Unknown,1,28,20000.0,0,0,0,21501.0,21529.0,18547.0,1674.0,0.0,705.0
5708,0,Female,Graduate School,0,35,320000.0,0,0,0,227927.0,223284.0,102498.0,10000.0,5000.0,5000.0
5709,0,Male,High School,1,62,90000.0,0,0,-1,86200.0,16985.0,285.0,2500.0,1000.0,0.0
5710,1,Female,Graduate School,0,27,40000.0,-1,0,0,32540.0,30107.0,32583.0,14163.0,3000.0,31749.0
5711,0,Female,University,1,40,50000.0,-1,0,0,46616.0,48510.0,18261.0,2005.0,610.0,634.0
5712,0,Female,Graduate School,0,24,210000.0,-1,0,0,4055.0,59367.0,26756.0,114482.0,6793.0,29676.0
5713,0,Female,University,0,22,30000.0,3,0,2,30078.0,26017.0,27209.0,87.0,3200.0,3926.0
5714,1,Female,Graduate School,0,27,310000.0,1,-1,-1,0.0,0.0,6960.0,113.0,0.0,6008.0
5715,0,Female,University,0,35,280000.0,-2,-2,-2,1616.0,494.0,1233.0,1198.0,698.0,5080.0
5716,0,Female,Graduate School,1,41,280000.0,0,0,0,99755.0,81193.0,49630.0,3000.0,5000.0,1700.0
5717,0,Female,Graduate School,0,33,260000.0,2,-1,-1,1381.0,491.0,1711.0,493.0,1134.0,2.0
5718,0,Male,University,1,41,90000.0,-1,0,0,-1750.0,77974.0,81747.0,79786.0,3657.0,6228.0
5719,0,Male,Graduate School,1,49,280000.0,-2,-2,-2,11797.0,-54.0,-54.0,6231.0,0.0,0.0
5720,0,Female,High School,0,34,360000.0,-1,2,-2,2500.0,0.0,0.0,0.0,0.0,0.0
5721,1,Female,High School,0,27,30000.0,2,2,2,13257.0,13523.0,14123.0,1300.0,1200.0,1300.0
5722,0,Male,University,1,48,380000.0,0,0,0,379080.0,226959.0,203575.0,13000.0,8000.0,6700.0
5723,0,Female,University,0,22,80000.0,3,0,0,42080.0,42281.0,47544.0,0.0,1500.0,0.0
5724,1,Female,Graduate School,0,25,50000.0,2,2,2,45708.0,47748.0,49904.0,3900.0,3800.0,4000.0
5725,0,Female,Graduate School,1,37,280000.0,1,-2,-1,449.0,-10.0,240.0,12611.0,3100.0,2010.0
5726,1,Female,University,0,37,120000.0,2,2,2,26446.0,27570.0,29217.0,2000.0,1500.0,0.0
5727,0,Male,Graduate School,1,49,180000.0,0,0,0,63444.0,67722.0,72670.0,3000.0,5000.0,5000.0
5728,0,Male,High School,0,33,380000.0,-1,-1,-1,2989.0,3003.0,33815.0,3742.0,69294.0,115860.0
5729,0,Female,Graduate School,0,27,110000.0,0,0,0,30961.0,35254.0,21436.0,1700.0,0.0,5000.0
5730,0,Female,University,0,37,50000.0,-1,-1,-1,1149.0,1253.0,13390.0,1424.0,190.0,30.0
5731,0,Female,Graduate School,0,48,200000.0,-2,-2,2,0.0,0.0,5000.0,0.0,5000.0,0.0
5732,0,Male,Graduate School,1,44,200000.0,-1,-1,-1,25929.0,21133.0,8191.0,1582.0,2941.0,22842.0
5733,0,Female,Graduate School,1,35,150000.0,0,0,0,27329.0,35757.0,33219.0,20228.0,18002.0,5621.0
5734,1,Male,University,1,40,60000.0,0,0,0,58078.0,59461.0,18464.0,2354.0,1000.0,1000.0
5735,0,Female,University,0,30,200000.0,0,0,0,155768.0,157356.0,123831.0,7325.0,4460.0,4376.0
5736,1,Female,University,1,35,90000.0,2,0,0,63426.0,55010.0,56236.0,2700.0,1900.0,0.0
5737,0,Female,Graduate School,0,32,150000.0,-1,-1,-1,1758.0,2988.0,4535.0,468.0,2232.0,0.0
5738,1,Male,High School,0,23,20000.0,1,2,2,9126.0,11088.0,10304.0,0.0,0.0,1100.0
5739,0,Female,High School,1,34,150000.0,0,0,0,112391.0,95810.0,88201.0,5000.0,4000.0,3200.0
5740,0,Male,Graduate School,0,34,180000.0,-1,-1,-1,16953.0,11153.0,800.0,1000.0,3924.0,0.0
5741,0,Male,University,0,34,470000.0,-2,-2,-1,23747.0,0.0,141186.0,1116.0,1632.0,6000.0
5742,1,Female,High School,0,59,30000.0,2,2,2,21767.0,24031.0,24531.0,3363.0,1600.0,2000.0
5743,0,Female,Graduate School,0,22,20000.0,-1,2,0,8266.0,5529.0,0.0,2313.0,0.0,2030.0
5744,0,Female,Graduate School,1,36,400000.0,-1,-1,-1,14421.0,13025.0,6856.0,8911.0,2816.0,11069.0
5745,0,Female,Graduate School,0,27,210000.0,0,0,0,15663.0,8607.0,10637.0,1500.0,1500.0,2600.0
5746,1,Male,High School,1,38,120000.0,2,2,2,77468.0,79757.0,82715.0,3000.0,3000.0,3600.0
5747,0,Female,Other,1,42,160000.0,-2,-2,0,-1582.0,0.0,1033.0,5624.0,2039.0,0.0
5748,0,Female,Graduate School,0,26,200000.0,0,-1,-1,6242.0,3587.0,2160.0,1776.0,0.0,900.0
5749,0,Female,Graduate School,0,30,160000.0,-1,-2,-1,9640.0,0.0,403.0,0.0,2804.0,0.0
5750,1,Female,University,0,37,160000.0,2,2,2,147333.0,151842.0,156921.0,200.0,0.0,5811.0
5751,0,Male,High School,1,51,250000.0,-2,-1,0,179.0,364.0,3987.0,1540.0,381.0,7161.0
5752,0,Male,High School,1,56,140000.0,0,0,0,7272.0,8717.0,9369.0,1299.0,1000.0,1500.0
5753,1,Female,University,0,30,330000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
5754,1,Female,Graduate School,0,24,220000.0,2,0,0,161081.0,161256.0,159971.0,7100.0,5800.0,12000.0
5755,0,Female,High School,1,29,30000.0,1,2,2,13164.0,15038.0,15501.0,0.0,0.0,0.0
5756,1,Male,Graduate School,0,35,260000.0,1,0,2,149124.0,148332.0,155683.0,0.0,16502.0,5847.0
5757,0,Female,University,1,30,380000.0,0,0,0,295543.0,307166.0,306830.0,11000.0,11500.0,11000.0
5758,1,Female,University,0,33,10000.0,0,0,0,15004.0,9437.0,8399.0,2452.0,193.0,1734.0
5759,0,Female,Graduate School,0,44,190000.0,0,0,0,181045.0,158883.0,80219.0,8000.0,4000.0,3000.0
5760,0,Female,University,1,38,30000.0,0,0,0,23819.0,10159.0,8360.0,1553.0,381.0,404.0
5761,0,Female,Graduate School,1,39,300000.0,1,-1,-1,6077.0,2994.0,4714.0,29.0,5364.0,2362.0
5762,0,Male,University,1,27,20000.0,0,2,0,17062.0,18181.0,19102.0,2850.0,514.0,1000.0
5763,0,Male,University,1,35,20000.0,0,0,0,17584.0,11280.0,4480.0,3013.0,1000.0,1650.0
5764,0,Female,High School,0,22,80000.0,0,-1,-2,37990.0,15674.0,-1.0,2400.0,0.0,0.0
5765,0,Male,University,1,33,240000.0,0,0,0,225312.0,232686.0,198861.0,8000.0,6500.0,7000.0
5766,0,Female,High School,0,26,90000.0,0,0,0,14692.0,16733.0,17970.0,1269.0,1000.0,652.0
5767,0,Female,University,1,43,100000.0,0,0,0,98944.0,78049.0,54963.0,4000.0,3000.0,4000.0
5768,0,Male,Graduate School,0,32,320000.0,-1,-1,-1,802.0,2064.0,1183.0,4929.0,4365.0,3287.0
5769,0,Male,University,1,45,360000.0,2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0
5770,1,Male,University,1,38,180000.0,1,2,0,2826.0,4571.0,5195.0,2000.0,500.0,0.0
5771,0,Male,University,1,40,300000.0,-2,-2,-2,15876.0,0.0,2475.0,4347.0,2208.0,7580.0
5772,0,Female,Graduate School,0,22,20000.0,-2,-2,-2,-9.0,904.0,0.0,0.0,304.0,302.0
5773,0,Female,University,0,26,270000.0,0,0,0,29951.0,13533.0,15255.0,1300.0,1391.0,1273.0
5774,0,Female,High School,0,49,20000.0,0,0,0,19437.0,18957.0,19373.0,1337.0,666.0,810.0
5775,0,Female,University,1,35,360000.0,0,0,0,39685.0,34541.0,16253.0,1600.0,900.0,369.0
5776,0,Male,University,1,38,120000.0,0,0,0,50441.0,34024.0,22702.0,2000.0,1000.0,851.0
5777,0,Female,High School,0,27,130000.0,0,0,0,129150.0,107691.0,115638.0,5300.0,4000.0,4400.0
5778,0,Female,High School,0,45,60000.0,0,0,0,54920.0,40056.0,40261.0,1726.0,1287.0,1179.0
5779,0,Male,University,1,36,60000.0,0,0,0,46064.0,48337.0,50536.0,2000.0,1800.0,2000.0
5780,0,Female,High School,0,31,120000.0,-1,-1,-1,1769.0,390.0,390.0,390.0,390.0,390.0
5781,0,Male,High School,0,33,130000.0,0,0,0,92457.0,98095.0,102504.0,6000.0,5000.0,4000.0
5782,0,Female,Graduate School,1,31,360000.0,-1,-1,-1,460.0,460.0,0.0,460.0,399.0,0.0
5783,0,Male,High School,0,24,10000.0,-1,-1,0,6217.0,5400.0,1740.0,5112.0,2.0,0.0
5784,0,Female,Graduate School,0,24,120000.0,-1,-2,-2,600.0,0.0,0.0,0.0,0.0,0.0
5785,1,Male,University,0,26,60000.0,2,2,0,61103.0,62158.0,60428.0,3000.0,0.0,1875.0
5786,1,Female,Graduate School,1,40,240000.0,2,2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0
5787,0,Female,University,1,40,160000.0,0,2,0,137695.0,139323.0,143638.0,12121.0,5100.0,5205.0
5788,0,Female,University,1,44,200000.0,-2,-2,-2,0.0,0.0,1675.0,138.0,0.0,69.0
5789,0,Male,Graduate School,0,29,300000.0,-2,-1,-1,0.0,150.0,0.0,0.0,3550.0,0.0
5790,0,Female,University,0,26,100000.0,-1,-1,-1,780.0,390.0,390.0,0.0,390.0,380.0
5791,0,Female,Graduate School,1,30,280000.0,0,0,0,217773.0,209089.0,137312.0,8155.0,6011.0,6514.0
5792,0,Female,University,0,26,190000.0,-1,-1,-1,11613.0,10000.0,10000.0,10000.0,10000.0,10941.0
5793,0,Male,University,1,48,50000.0,1,2,2,17613.0,17742.0,18826.0,1298.0,1829.0,849.0
5794,0,Female,High School,1,33,210000.0,0,0,0,31570.0,33905.0,37465.0,2000.0,2000.0,0.0
5795,0,Female,Graduate School,0,26,120000.0,0,0,0,110934.0,90066.0,78108.0,4432.0,4492.0,2991.0
5796,0,Female,Graduate School,0,33,140000.0,-2,-2,-2,1825.0,1264.0,0.0,0.0,0.0,1980.0
5797,0,Female,Graduate School,0,23,50000.0,-2,-2,-2,807.0,0.0,0.0,0.0,0.0,0.0
5798,0,Female,Graduate School,0,31,150000.0,-2,-1,-2,2005.0,16719.0,797.0,2876.0,8593.0,1161.0
5799,0,Male,Graduate School,0,23,50000.0,4,2,0,27101.0,14109.0,9952.0,88.0,473.0,323.0
5800,1,Male,Graduate School,1,50,120000.0,1,-2,0,0.0,-4016.0,2008.0,0.0,10040.0,8299.0
5801,0,Female,Graduate School,0,29,240000.0,-1,0,0,30380.0,20496.0,24332.0,10023.0,5000.0,15000.0
5802,0,Male,Graduate School,0,26,20000.0,0,-1,-1,1490.0,10464.0,1690.0,3150.0,0.0,18156.0
5803,0,Female,University,0,24,80000.0,0,0,0,78913.0,70110.0,54177.0,2900.0,2400.0,7400.0
5804,0,Female,University,1,28,140000.0,0,0,0,99296.0,79173.0,28850.0,3205.0,2000.0,1000.0
5805,0,Female,University,0,25,50000.0,0,0,0,28428.0,12620.0,6872.0,2000.0,240.0,300.0
5806,0,Female,University,0,26,150000.0,-2,-2,-2,4181.0,3177.0,11823.0,26034.0,49174.0,669.0
5807,1,Female,High School,1,53,90000.0,0,0,0,65237.0,60363.0,55896.0,2255.0,2100.0,1876.0
5808,0,Male,Graduate School,0,36,640000.0,0,0,0,192325.0,71564.0,37541.0,4000.0,3000.0,5000.0
5809,0,Male,Graduate School,0,31,360000.0,-1,-1,-1,15285.0,2875.0,10014.0,53751.0,6918.0,6478.0
5810,0,Female,University,1,33,130000.0,-1,-1,-1,2454.0,382.0,2835.0,1500.0,2000.0,0.0
5811,0,Female,Graduate School,1,34,210000.0,0,0,0,201324.0,209189.0,108300.0,10646.0,3601.0,3300.0
5812,1,Male,Graduate School,0,36,190000.0,2,2,2,107689.0,110887.0,114223.0,5200.0,4300.0,4400.0
5813,0,Female,Graduate School,1,44,150000.0,-1,-1,0,1365.0,839.0,0.0,0.0,0.0,3975.0
5814,0,Male,High School,0,25,10000.0,-1,-1,-1,3161.0,390.0,0.0,390.0,390.0,1280.0
5815,1,Female,Graduate School,1,24,30000.0,-1,-1,-1,9280.0,3415.0,2486.0,2643.0,2250.0,844.0
5816,1,Male,Graduate School,1,67,200000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
5817,1,Female,Graduate School,0,25,140000.0,3,0,0,21593.0,10084.0,58280.0,0.0,83000.0,32000.0
5818,0,Female,University,0,30,170000.0,0,2,0,121009.0,132655.0,115892.0,19078.0,5000.0,4500.0
5819,1,Female,University,0,24,20000.0,2,2,-1,6270.0,8000.0,186.0,2284.0,0.0,3314.0
5820,0,Female,University,1,45,80000.0,0,-2,-2,82150.0,0.0,0.0,0.0,0.0,0.0
5821,0,Male,University,1,49,110000.0,0,0,0,51803.0,54570.0,56623.0,1921.0,2300.0,1704.0
5822,0,Female,Graduate School,0,28,150000.0,0,0,0,147933.0,91705.0,0.0,3202.0,700.0,0.0
5823,0,Female,University,0,43,50000.0,-1,0,0,26342.0,27381.0,18128.0,1547.0,1200.0,627.0
5824,0,Female,High School,1,70,50000.0,2,0,0,54084.0,50733.0,30444.0,0.0,1200.0,1100.0
5825,0,Male,High School,1,50,50000.0,2,0,0,48607.0,49583.0,20004.0,2100.0,1000.0,1000.0
5826,1,Female,University,0,22,10000.0,0,0,0,2274.0,4730.0,7304.0,1067.0,1000.0,1073.0
5827,1,Female,Graduate School,0,38,280000.0,-1,0,0,17878.0,30079.0,13989.0,2000.0,14000.0,16000.0
5828,0,Male,University,0,42,50000.0,2,2,0,51614.0,50151.0,20464.0,2000.0,718.0,800.0
5829,0,Female,Graduate School,0,22,10000.0,0,0,0,9397.0,10228.0,9839.0,1200.0,357.0,429.0
5830,0,Female,University,1,28,140000.0,0,0,0,131292.0,135820.0,86753.0,7000.0,3829.0,3808.0
5831,1,Male,Graduate School,1,34,140000.0,2,2,0,104651.0,104207.0,102740.0,5000.0,0.0,4000.0
5832,0,Male,Graduate School,1,45,300000.0,0,0,0,193462.0,190060.0,145909.0,6835.0,7930.0,6153.0
5833,0,Female,University,1,26,30000.0,1,2,0,27330.0,28827.0,29110.0,1500.0,1000.0,0.0
5834,0,Male,High School,1,47,200000.0,0,0,2,185272.0,103861.0,70042.0,10000.0,6000.0,5000.0
5835,1,Female,University,0,26,270000.0,0,0,-1,33224.0,69048.0,17510.0,52425.0,10343.0,26279.0
5836,0,Female,University,0,36,90000.0,0,0,0,91458.0,70101.0,27508.0,3137.0,1106.0,1201.0
5837,1,Male,University,0,26,10000.0,2,7,7,2400.0,2400.0,2400.0,0.0,0.0,0.0
5838,0,Female,High School,0,22,50000.0,2,0,0,22719.0,19330.0,19815.0,0.0,804.0,738.0
5839,0,Female,Graduate School,0,25,80000.0,-2,-2,-2,0.0,988.0,0.0,0.0,0.0,0.0
5840,0,Female,University,0,26,110000.0,0,0,0,65800.0,70065.0,77943.0,2510.0,3000.0,3100.0
5841,0,Male,Graduate School,0,30,370000.0,0,-1,0,6592.0,184429.0,178220.0,4000.0,5000.0,3000.0
5842,0,Male,University,0,23,50000.0,-1,-1,-1,1678.0,1322.0,540.0,1200.0,1500.0,540.0
5843,0,Male,University,0,37,10000.0,-1,-1,-1,885.0,780.0,780.0,1475.0,0.0,0.0
5844,0,Female,Graduate School,0,27,180000.0,0,2,0,99137.0,115839.0,119358.0,22500.0,10000.0,25000.0
5845,0,Female,University,1,59,60000.0,4,5,3,56998.0,59595.0,56892.0,3601.0,0.0,0.0
5846,1,Female,Graduate School,1,43,90000.0,0,0,2,58043.0,62540.0,80073.0,5003.0,20000.0,10104.0
5847,0,Female,Graduate School,1,30,120000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,150.0
5848,0,Male,Graduate School,0,30,110000.0,0,0,0,110800.0,96347.0,49142.0,4404.0,1880.0,2182.0
5849,0,Female,High School,1,61,280000.0,0,0,0,162734.0,149201.0,155764.0,7000.0,5500.0,5200.0
5850,0,Male,Graduate School,0,28,200000.0,0,2,-1,7464.0,10373.0,1024.0,22182.0,0.0,180722.0
5851,0,Male,University,0,29,130000.0,0,0,0,62530.0,62650.0,65411.0,2272.0,2243.0,3000.0
5852,1,Female,University,0,28,200000.0,1,0,2,61844.0,63663.0,66388.0,0.0,5000.0,6000.0
5853,1,Female,University,0,26,50000.0,0,0,0,29356.0,31180.0,18785.0,1603.0,658.0,773.0
5854,0,Male,High School,1,53,30000.0,0,-2,-2,1596.0,0.0,0.0,0.0,0.0,0.0
5855,0,Female,Graduate School,1,30,230000.0,-1,-1,-1,13995.0,23326.0,12883.0,28097.0,13684.0,11068.0
5856,0,Female,Graduate School,0,31,180000.0,-1,-1,-1,3920.0,0.0,13335.0,1020.0,860.0,15248.0
5857,0,Male,Graduate School,1,40,220000.0,0,0,0,129597.0,132188.0,89299.0,20000.0,5000.0,7000.0
5858,0,Male,Graduate School,0,46,50000.0,0,-2,-2,51400.0,0.0,0.0,0.0,0.0,0.0
5859,0,Male,Graduate School,0,27,20000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
5860,0,Female,University,0,40,250000.0,-1,-1,0,2348.0,-1404.0,8596.0,329.0,5000.0,4000.0
5861,0,Male,High School,0,41,50000.0,0,0,-1,47384.0,49771.0,71.0,2194.0,755.0,19837.0
5862,0,Female,University,0,26,180000.0,0,0,0,10874.0,7738.0,6109.0,2000.0,2000.0,5000.0
5863,0,Male,University,0,44,320000.0,-1,-2,-2,36831.0,13104.0,9075.0,28791.0,2621.0,6564.0
5864,1,Female,High School,1,41,10000.0,-1,2,-1,780.0,780.0,390.0,1473.0,0.0,780.0
5865,0,Female,Graduate School,0,31,320000.0,-2,-2,-2,1345.0,9572.0,737.0,5458.0,3826.0,3865.0
5866,0,Male,University,0,30,250000.0,0,0,0,170559.0,177321.0,170956.0,6523.0,6475.0,6197.0
5867,0,Male,University,0,24,30000.0,1,2,2,20985.0,20399.0,19645.0,0.0,0.0,2000.0
5868,0,Male,University,0,31,260000.0,-1,-1,-1,326.0,326.0,326.0,652.0,326.0,326.0
5869,0,Female,University,1,37,130000.0,0,0,0,122944.0,107783.0,169121.0,6013.0,3100.0,6293.0
5870,1,Female,Graduate School,1,30,180000.0,0,0,0,149069.0,156282.0,172190.0,7500.0,9000.0,0.0
5871,0,Female,Graduate School,0,27,270000.0,0,0,0,200750.0,197854.0,149095.0,9500.0,7265.0,5300.0
5872,0,Female,High School,0,30,80000.0,0,0,0,36676.0,39856.0,29299.0,2165.0,30458.0,1308.0
5873,0,Female,Graduate School,0,27,30000.0,-1,0,0,418.0,2418.0,3009.0,1052.0,500.0,7093.0
5874,1,Male,High School,1,35,100000.0,2,0,2,101326.0,92431.0,88899.0,0.0,7000.0,7000.0
5875,1,Female,University,0,33,340000.0,0,0,0,336190.0,306575.0,318320.0,10300.0,10365.0,11150.0
5876,0,Female,University,1,26,210000.0,0,0,0,207033.0,142119.0,17718.0,9000.0,3600.0,135000.0
5877,0,Female,Graduate School,0,27,280000.0,-2,-2,-2,-5.0,-5.0,0.0,0.0,8169.0,231133.0
5878,0,Male,University,0,33,710000.0,-1,-1,-1,8471.0,940.0,4720.0,17330.0,7586.0,3754.0
5879,0,Female,University,0,23,50000.0,0,0,0,42790.0,36360.0,28809.0,1635.0,1020.0,1503.0
5880,0,Male,Graduate School,0,35,190000.0,0,0,0,24873.0,22117.0,22173.0,1807.0,2010.0,2007.0
5881,0,Female,Graduate School,0,32,400000.0,0,0,0,48419.0,53291.0,61035.0,5000.0,5000.0,5000.0
5882,0,Female,High School,1,53,110000.0,-2,-2,-2,1457.0,0.0,0.0,745.0,0.0,0.0
5883,1,Female,University,1,23,20000.0,2,0,2,16219.0,18398.0,15429.0,1674.0,1100.0,379.0
5884,1,Female,Graduate School,0,25,20000.0,2,0,0,18446.0,18718.0,18721.0,0.0,900.0,1800.0
5885,0,Female,University,1,29,20000.0,1,2,2,12186.0,13474.0,13743.0,0.0,0.0,0.0
5886,0,Male,University,0,23,20000.0,1,2,2,4673.0,6181.0,6524.0,2000.0,700.0,2000.0
5887,0,Female,Graduate School,0,43,230000.0,0,0,0,39677.0,38228.0,35989.0,5000.0,3000.0,4000.0
